Name,Gender,Race
Pararth Shah,male,A
Paul Crook,male,W_NL
Y-Lan Boureau,female,A
Jason Weston,male,W_NL
Tao Yu,male,A
Rui Zhang,male,A
Heyang Er,male,A
Suyi Li,female,A
Eric Xue,male,A
Bo Pang,male,A
Xi Victoria Lin,female,A
Yi Chern Tan,female,A
Tianze Shi,female,A
Zihan Li,male,A
Youxuan Jiang,male,A
Michihiro Yasunaga,male,A
Sungrok Shim,male,A
Tao Chen,male,A
Alexander Fabbri,male,HL
Zifan Li,male,A
Luyao Chen,female,A
Yuwen Zhang,female,A
Shreya Dixit,female,A
Vincent Zhang,male,A
Caiming Xiong,male,A
Richard Socher,male,W_NL
Walter Lasecki,male,W_NL
Dragomir Radev,male,W_NL
Harshit Kumar,male,A
Arvind Agarwal,male,A
Sachindra Joshi,male,A
Weiyan Shi,male,A
Kun Qian,female,A
Xuewei Wang,female,A
Zhou Yu,male,A
Tao Jin,male,A
Siyu Huang,female,A
Yingming Li,male,A
Zhongfei Zhang,male,A
Dong-Jin Kim,male,A
Jinsoo Choi,female,A
Tae-Hyun Oh,male,A
In So Kweon,female,A
Gi-Cheon Kang,male,A
Jaeseo Lim,male,A
Byoung-Tak Zhang,male,A
Jack Hessel,male,W_NL
Lillian Lee,female,A
David Mimno,male,W_NL
Md Kamrul Hasan,male,A
Wasifur Rahman,male,A
AmirAli Bagher Zadeh,male,A
Jianyuan Zhong,male,A
Md Iftekhar Tanveer,male,A
Louis-Philippe Morency,male,B_NL
Mohammed (Ehsan) Hoque,male,A
Nikos Papasarantopoulos,male,HL
Lea Frermann,female,W_NL
Mirella Lapata,female,HL
Shay B. Cohen,female,W_NL
Xinyu Xiao,female,A
Lingfeng Wang,male,A
Bin Fan,male,A
Shinming Xiang,male,A
Chunhong Pan,female,A
Libo Qin,male,A
Wanxiang Che,male,A
Yangming Li,male,A
Haoyang Wen,male,A
Ting Liu,female,A
Thierry Deruyttere,male,W_NL
Simon Vandenhende,male,A
Dusan Grujicic,male,W_NL
Luc Van Gool,male,A
Marie-Francine Moens,female,W_NL
Dimitrina Zlatkova,female,HL
Preslav Nakov,male,A
Ivan Koychev,male,HL
Weike Jin,male,A
Zhou Zhao,male,A
Mao Gu,female,A
Jun Xiao,male,A
Furu Wei,female,A
Yueting Zhuang,female,A
Alane Suhr,female,W_NL
Claudia Yan,female,A
Jack Schluger,male,W_NL
Stanley Yu,male,A
Hadi Khader,male,A
Marwa Mouallem,female,A
Iris Zhang,female,A
Yoav Artzi,male,W_NL
Chris Alberti,male,W_NL
Jeffrey Ling,male,A
Michael Collins,male,W_NL
David Reitter,male,W_NL
Ming Jiang,male,A
Qiuyuan Huang,male,A
Lei Zhang,female,A
Xin Wang,female,A
Pengchuan Zhang,male,A
Zhe Gan,male,A
Jana Diesner,female,W_NL
Jianfeng Gao,male,A
Eric Wallace,male,B_NL
Shi Feng,female,A
Nikhil Kandpal,male,A
Matt Gardner,male,W_NL
Sameer Singh,male,A
Hady Elsahar,male,A
Matthias Gallé,male,W_NL
Gonçalo M. Correia,male,HL
Vlad Niculae,male,A
André F. T. Martins,male,B_NL
Jesse Dodge,male,W_NL
Suchin Gururangan,male,A
Dallas Card,male,B_NL
Roy Schwartz,male,W_NL
Noah A. Smith,male,W_NL
Nikita Srivatsan,male,A
Jonathan Barron,male,W_NL
Dan Klein,male,W_NL
Taylor Berg-Kirkpatrick,female,B_NL
Edoardo Maria Ponti,male,HL
Ivan Vulić,male,A
Goran Glavaš,male,W_NL
Roi Reichart,male,W_NL
Anna Korhonen,female,W_NL
Verna Dankers,female,B_NL
Marek Rei,male,A
Martha Lewis,female,B_NL
Ekaterina Shutova,female,A
Alexis Ross,male,B_NL
Ellie Pavlick,female,W_NL
Arya D. McCarthy,male,W_NL
Winston Wu,male,A
Aaron Mueller,male,W_NL
William Watson,male,B_NL
David Yarowsky,male,W_NL
Longxiang Shen,male,A
Bowei Zou,male,A
Yu Hong,female,A
Guodong Zhou,male,A
Qiaoming Zhu,female,A
AiTi Aw,female,A
Han Cheol Moon,male,A
Tasnim Mohiuddin,male,A
Shafiq Joty,male,A
Chi Xu,female,A
Byungkook Oh,male,A
Seungmin Seo,male,A
Cheolheon Shin,male,A
Eunju Jo,female,A
Kyong-Ho Lee,female,A
Amandla Mabona,female,HL
Laura Rimell,female,W_NL
Stephen Clark,male,W_NL
Andreas Vlachos,male,W_NL
Sonia Badene,female,HL
Kate Thompson,female,W_NL
Jean-Pierre Lorré,male,B_NL
Nicholas Asher,male,W_NL
Patrick Huber,male,W_NL
Giuseppe Carenini,male,HL
Cornelia Caragea,female,HL
Ana Uban,female,HL
Liviu P. Dinu,male,A
Yingchi Liu,female,A
Quanzhi Li,male,A
Marika Cifor,female,HL
Xiaozhong Liu,male,A
Qiong Zhang,female,A
Luo Si,male,A
Ananth Balashankar,male,A
Sunandan Chakraborty,male,A
Samuel Fraiberger,male,W_NL
Lakshminarayanan Subramanian,male,A
Sepideh Mesbah,male,A
Jie Yang,male,A
Robert-Jan Sips,male,W_NL
Manuel Valle Torre,male,HL
Christoph Lofi,male,W_NL
Alessandro Bozzon,male,HL
Geert-Jan Houben,male,A
